episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
127,3.114494,0.999797,0.004236,0.948876,114,0.002758,10,1.000000,331,2229,-0.040371,1.598463,1.576747,0.085938,229.599319,43.261936,0.000300
128,3.483411,0.999870,0.004203,0.901796,111,0.001477,10,1.000000,335,2225,-0.041081,1.512954,1.543631,0.078125,234.725510,42.350861,0.000300
129,2.619488,0.999772,0.004418,0.990090,112,0.000510,10,1.000000,358,2202,-0.047585,1.359169,1.519910,0.085938,226.187103,39.651371,0.000300
130,2.995361,0.999698,0.004319,0.953752,107,0.001642,10,1.000000,372,2188,-0.046203,1.363590,1.504156,0.078125,232.881790,40.949123,0.000300
131,3.500564,0.999821,0.004120,0.898977,106,0.001785,10,1.000000,323,2237,-0.041600,1.640719,1.608968,0.082031,240.220016,44.196190,0.000300
132,2.900773,0.999915,0.004247,0.968269,108,0.001445,10,1.000000,348,2212,-0.045193,1.435613,1.560213,0.085938,234.133499,41.758007,0.000300
133,2.999555,0.999918,0.004213,0.954937,109,0.001908,10,1.000000,381,2179,-0.043349,1.501752,1.569534,0.085938,235.950470,42.812855,0.000300
134,3.157084,0.999896,0.004199,0.949194,106,0.001678,10,1.000000,341,2219,-0.043487,1.505344,1.579713,0.085938,237.669586,43.128067,0.000300
135,2.832941,0.999754,0.004288,0.968774,106,0.001177,10,1.000000,345,2215,-0.046810,1.387481,1.541863,0.082031,235.017120,41.206860,0.000300
136,2.706199,0.999734,0.004386,0.976138,106,0.000451,10,1.000000,388,2172,-0.044041,1.432396,1.537212,0.085938,232.491135,41.714626,0.000300
137,2.590026,0.999785,0.004381,0.982253,118,0.000138,10,1.000000,359,2201,-0.041328,1.467466,1.516702,0.082031,225.676880,41.712997,0.000300
138,3.080629,0.999717,0.004205,0.947682,108,0.001334,10,1.000000,362,2198,-0.046011,1.355531,1.445447,0.074219,224.891800,39.941998,0.000300
139,2.962277,0.999837,0.004283,0.960361,112,0.001465,10,1.000000,346,2214,-0.038572,1.517633,1.551078,0.093750,222.101517,41.943924,0.000300
140,2.832977,0.999702,0.004283,0.963756,108,0.001631,10,1.000000,357,2203,-0.044871,1.326861,1.452645,0.078125,223.483002,39.821796,0.000300
141,2.648470,0.999854,0.004407,0.977067,114,0.001000,10,1.000000,400,2160,-0.042033,1.276321,1.402974,0.078125,218.353226,38.700958,0.000300
142,3.071249,0.999798,0.004284,0.942432,103,0.000709,10,1.000000,327,2233,-0.045921,1.252979,1.388283,0.074219,218.693390,38.694031,0.000300
143,2.653199,0.999788,0.004460,0.975461,118,0.001155,10,1.000000,375,2185,-0.042132,1.353423,1.453404,0.082031,216.080399,39.591480,0.000300
144,3.197021,0.999741,0.004258,0.928337,107,0.000312,10,1.000000,320,2236,-0.044408,1.363553,1.435506,0.074335,221.154541,39.833149,0.000300
145,2.966076,0.999960,0.004280,0.955076,122,0.001365,10,1.000000,350,2210,-0.039094,1.550317,1.574926,0.093750,221.335083,42.053658,0.000300
